income,federal,HI,DC,CA,MN,SC,OR,ME,VT,NE,DE,AR,WV,NY,IA,ID,CT,VA,NJ,GA,KS,KY,WI,MA,NM,MD,IL,NC,MT,MS,OK,RI,MI,MO,CO,AL,AZ,OH,IN,PA,LA,UT,ND,WA,AK,FL,NV,NH,SD,TN,TX,WY
117600.00,0.168293,0.071620,0.066628,0.060528,0.055124,0.060144,0.061563,0.053946,0.047919,0.054530,0.054633,0.057435,0.053810,0.054175,0.052338,0.053202,0.049415,0.052533,0.046852,0.049638,0.049041,0.049058,0.045648,0.047483,0.042702,0.042906,0.046301,0.045572,0.043708,0.043605,0.042873,0.034233,0.036718,0.037598,0.033328,0.037583,0.031813,0.026151,0.031421,0.030700,0.028223,0.008500,0.018390,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118400.00,0.168997,0.071680,0.066752,0.060747,0.055282,0.060252,0.061588,0.054065,0.048109,0.054624,0.054709,0.057456,0.053885,0.054231,0.052414,0.053248,0.049500,0.052567,0.046966,0.049691,0.049095,0.049064,0.045697,0.047500,0.042771,0.042970,0.046323,0.045601,0.043753,0.043649,0.042905,0.034323,0.036757,0.037616,0.033411,0.037581,0.031902,0.026244,0.031427,0.030700,0.028247,0.008777,0.018431,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119200.00,0.169695,0.071739,0.066874,0.060964,0.055438,0.060359,0.061614,0.054182,0.048296,0.054716,0.054785,0.057477,0.053960,0.054287,0.052490,0.053293,0.049584,0.052600,0.047079,0.049743,0.049148,0.049070,0.045746,0.047517,0.042839,0.043034,0.046344,0.045630,0.043797,0.043691,0.042935,0.034411,0.036795,0.037634,0.033492,0.037580,0.031990,0.026336,0.031433,0.030700,0.028270,0.009050,0.018472,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120000.00,0.170386,0.071797,0.066995,0.061177,0.055592,0.060464,0.061639,0.054297,0.048481,0.054807,0.054860,0.057497,0.054033,0.054342,0.052565,0.053338,0.049667,0.052632,0.047189,0.049795,0.049200,0.049077,0.045795,0.047533,0.042906,0.043097,0.046365,0.045658,0.043842,0.043733,0.042966,0.034498,0.036833,0.037652,0.033572,0.037578,0.032077,0.026426,0.031439,0.030700,0.028293,0.009320,0.018512,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120800.00,0.171070,0.071855,0.067114,0.061388,0.055744,0.060568,0.061663,0.054411,0.048663,0.054897,0.054934,0.057517,0.054106,0.054396,0.052639,0.053382,0.049748,0.052665,0.047299,0.049846,0.049252,0.049083,0.045842,0.047550,0.042973,0.043160,0.046386,0.045687,0.043885,0.043775,0.042996,0.034584,0.036871,0.037670,0.033651,0.037577,0.032162,0.026515,0.031444,0.030700,0.028316,0.009586,0.018552,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121600.00,0.171748,0.071912,0.067232,0.061596,0.055893,0.060671,0.061688,0.054524,0.048843,0.054986,0.055007,0.057536,0.054178,0.054449,0.052711,0.053426,0.049829,0.052696,0.047407,0.049896,0.049303,0.049089,0.045890,0.047566,0.043038,0.043221,0.046406,0.045714,0.043928,0.043816,0.043025,0.034669,0.036908,0.037688,0.033729,0.037575,0.032247,0.026603,0.031450,0.030700,0.028339,0.009849,0.018591,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122400.00,0.172420,0.071968,0.067348,0.061801,0.056041,0.060772,0.061711,0.054635,0.049020,0.055074,0.055078,0.057556,0.054248,0.054502,0.052783,0.053469,0.049908,0.052728,0.047513,0.049946,0.049353,0.049095,0.045936,0.047582,0.043103,0.043282,0.046426,0.045742,0.043970,0.043856,0.043055,0.034753,0.036944,0.037705,0.033806,0.037574,0.032330,0.026690,0.031456,0.030700,0.028361,0.010108,0.018630,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123200.00,0.173085,0.072023,0.067463,0.062004,0.056187,0.060872,0.061735,0.054744,0.049196,0.055160,0.055149,0.057575,0.054318,0.054554,0.052854,0.053511,0.049987,0.052759,0.047618,0.049995,0.049403,0.049101,0.045982,0.047597,0.043166,0.043342,0.046446,0.045769,0.044012,0.043896,0.043084,0.034836,0.036981,0.037722,0.033882,0.037572,0.032412,0.026776,0.031461,0.030700,0.028383,0.010364,0.018668,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124000.00,0.173745,0.072078,0.067576,0.062204,0.056331,0.060970,0.061758,0.054852,0.049369,0.055246,0.055219,0.057594,0.054387,0.054605,0.052924,0.053553,0.050065,0.052789,0.047722,0.050044,0.049452,0.049106,0.046027,0.047613,0.043229,0.043401,0.046466,0.045795,0.044053,0.043935,0.043112,0.034918,0.037016,0.037739,0.033957,0.037571,0.032494,0.026861,0.031466,0.030700,0.028404,0.010616,0.018706,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124800.00,0.174398,0.072132,0.067687,0.062401,0.056473,0.061068,0.061781,0.054959,0.049539,0.055330,0.055288,0.057612,0.054455,0.054655,0.052993,0.053594,0.050141,0.052820,0.047824,0.050091,0.049500,0.049112,0.046072,0.047628,0.043291,0.043459,0.046486,0.045822,0.044094,0.043974,0.043140,0.034998,0.037051,0.037755,0.034031,0.037569,0.032574,0.026944,0.031472,0.030700,0.028426,0.010865,0.018743,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125600.00,0.175045,0.072185,0.067798,0.062596,0.056613,0.061164,0.061804,0.055064,0.049708,0.055413,0.055357,0.057631,0.054522,0.054705,0.053061,0.053635,0.050217,0.052849,0.047925,0.050139,0.049548,0.049118,0.046116,0.047643,0.043353,0.043517,0.046505,0.045848,0.044135,0.044013,0.043168,0.035078,0.037086,0.037772,0.034104,0.037568,0.032653,0.027027,0.031477,0.030700,0.028447,0.011111,0.018780,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126400.00,0.175687,0.072238,0.067907,0.062789,0.056752,0.061259,0.061826,0.055168,0.049874,0.055496,0.055424,0.057649,0.054589,0.054755,0.053128,0.053675,0.050291,0.052879,0.048025,0.050185,0.049595,0.049123,0.046160,0.047658,0.043413,0.043574,0.046524,0.045873,0.044174,0.044051,0.043195,0.035157,0.037120,0.037788,0.034176,0.037566,0.032731,0.027108,0.031482,0.030700,0.028468,0.011354,0.018816,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
127200.00,0.176323,0.072290,0.068014,0.062979,0.056889,0.061352,0.061873,0.055271,0.050039,0.055577,0.055491,0.057667,0.054654,0.054803,0.053195,0.053715,0.050365,0.052908,0.048124,0.050231,0.049642,0.049129,0.046203,0.047673,0.043473,0.043630,0.046542,0.045899,0.044213,0.044088,0.043222,0.035234,0.037154,0.037804,0.034247,0.037565,0.032808,0.027189,0.031487,0.030700,0.028488,0.011594,0.018852,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128000.00,0.176953,0.072341,0.068120,0.063166,0.057024,0.061445,0.061948,0.055372,0.050201,0.055657,0.055556,0.057684,0.054719,0.054852,0.053261,0.053754,0.050437,0.052937,0.048221,0.050277,0.049688,0.049134,0.046245,0.047688,0.043532,0.043685,0.046561,0.045924,0.044252,0.044125,0.043249,0.035311,0.037188,0.037819,0.034317,0.037563,0.032884,0.027268,0.031493,0.030700,0.028509,0.011831,0.018888,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128800.00,0.177577,0.072392,0.068225,0.063352,0.057157,0.061536,0.062023,0.055473,0.050361,0.055736,0.055621,0.057702,0.054783,0.054899,0.053326,0.053793,0.050509,0.052965,0.048317,0.050321,0.049733,0.049140,0.046287,0.047702,0.043590,0.043740,0.046579,0.045948,0.044290,0.044161,0.043276,0.035387,0.037220,0.037835,0.034387,0.037562,0.032960,0.027347,0.031498,0.030700,0.028529,0.012065,0.018923,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
129600.00,0.178196,0.072442,0.068329,0.063535,0.057289,0.061627,0.062096,0.055572,0.050519,0.055814,0.055685,0.057719,0.054846,0.054946,0.053390,0.053832,0.050580,0.052993,0.048412,0.050366,0.049778,0.049145,0.046328,0.047716,0.043648,0.043794,0.046597,0.045973,0.044328,0.044198,0.043302,0.035461,0.037253,0.037851,0.034455,0.037561,0.033034,0.027424,0.031502,0.030700,0.028549,0.012296,0.018957,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
130400.00,0.178809,0.072491,0.068431,0.063715,0.057419,0.061716,0.062169,0.055669,0.050676,0.055891,0.055748,0.057736,0.054908,0.054992,0.053453,0.053869,0.050650,0.053021,0.048506,0.050410,0.049822,0.049150,0.046369,0.047730,0.043705,0.043847,0.046615,0.045997,0.044365,0.044233,0.043327,0.035535,0.037285,0.037865,0.034523,0.037559,0.033107,0.027501,0.031507,0.030700,0.028568,0.012525,0.018991,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
131200.00,0.179417,0.072540,0.068532,0.063894,0.057548,0.061804,0.062240,0.055766,0.050830,0.055968,0.055811,0.057753,0.054970,0.055038,0.053515,0.053907,0.050720,0.053048,0.048599,0.050453,0.049866,0.049155,0.046410,0.047744,0.043761,0.043900,0.046633,0.046021,0.044402,0.044268,0.043353,0.035608,0.037317,0.037881,0.034590,0.037558,0.033180,0.027576,0.031512,0.030700,0.028587,0.012750,0.019025,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132000.00,0.180020,0.072588,0.068632,0.064070,0.057675,0.061891,0.062311,0.055861,0.050983,0.056043,0.055873,0.057770,0.055030,0.055083,0.053577,0.053944,0.050788,0.053075,0.048690,0.050495,0.049909,0.049161,0.046450,0.047758,0.043817,0.043952,0.046650,0.046044,0.044439,0.044303,0.043378,0.035680,0.037348,0.037895,0.034656,0.037557,0.033252,0.027651,0.031517,0.030700,0.028607,0.012973,0.019058,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132800.00,0.180617,0.072636,0.068730,0.064245,0.057800,0.061977,0.062382,0.055955,0.051133,0.056117,0.055934,0.057786,0.055090,0.055128,0.053638,0.053980,0.050855,0.053102,0.048781,0.050538,0.049952,0.049166,0.046489,0.047771,0.043872,0.044017,0.046667,0.046067,0.044475,0.044337,0.043403,0.035752,0.037380,0.037910,0.034722,0.037555,0.033322,0.027725,0.031522,0.030700,0.028625,0.013193,0.019091,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133600.00,0.181209,0.072683,0.068828,0.064417,0.057924,0.062062,0.062451,0.056049,0.051282,0.056191,0.055994,0.057802,0.055150,0.055172,0.053699,0.054016,0.050922,0.053128,0.048870,0.050579,0.049994,0.049171,0.046528,0.047784,0.043926,0.044082,0.046684,0.046090,0.044510,0.044371,0.043427,0.035822,0.037410,0.037925,0.034786,0.037554,0.033392,0.027798,0.031526,0.030700,0.028644,0.013410,0.019124,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134400.00,0.181796,0.072730,0.068924,0.064587,0.058046,0.062146,0.062519,0.056140,0.051429,0.056264,0.056054,0.057818,0.055208,0.055216,0.053758,0.054052,0.050988,0.053154,0.048958,0.050621,0.050036,0.049176,0.046567,0.047798,0.043979,0.044147,0.046701,0.046113,0.044545,0.044405,0.043452,0.035891,0.037440,0.037939,0.034850,0.037553,0.033461,0.027870,0.031531,0.030700,0.028662,0.013625,0.019156,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135200.00,0.182378,0.072776,0.069019,0.064755,0.058167,0.062229,0.062586,0.056231,0.051575,0.056335,0.056112,0.057834,0.055266,0.055259,0.053817,0.054087,0.051053,0.053180,0.049046,0.050661,0.050077,0.049180,0.046605,0.047811,0.044032,0.044212,0.046717,0.046135,0.044580,0.044438,0.043476,0.035960,0.037470,0.037953,0.034913,0.037551,0.033530,0.027941,0.031536,0.030700,0.028681,0.013837,0.019187,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136000.00,0.182955,0.072821,0.069113,0.064921,0.058287,0.062311,0.062653,0.056321,0.051718,0.056406,0.056171,0.057850,0.055324,0.055301,0.053875,0.054122,0.051118,0.053205,0.049132,0.050701,0.050118,0.049185,0.046642,0.047824,0.044084,0.044275,0.046734,0.046158,0.044614,0.044471,0.043499,0.036028,0.037500,0.037967,0.034975,0.037550,0.033597,0.028011,0.031540,0.030700,0.028699,0.014047,0.019219,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136800.00,0.183527,0.072866,0.069206,0.065085,0.058405,0.062392,0.062719,0.056410,0.051860,0.056477,0.056228,0.057865,0.055380,0.055344,0.053932,0.054156,0.051181,0.053230,0.049217,0.050741,0.050158,0.049190,0.046680,0.047836,0.044136,0.044338,0.046750,0.046179,0.044648,0.044503,0.043523,0.036095,0.037529,0.037981,0.035037,0.037549,0.033664,0.028081,0.031544,0.030700,0.028716,0.014254,0.019250,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137600.00,0.184094,0.072910,0.069298,0.065248,0.058522,0.062472,0.062785,0.056498,0.052001,0.056546,0.056285,0.057881,0.055436,0.055385,0.053989,0.054190,0.051244,0.053255,0.049301,0.050781,0.050198,0.049195,0.046716,0.047849,0.044187,0.044400,0.046766,0.046201,0.044682,0.044535,0.043546,0.036161,0.037558,0.037995,0.035098,0.037548,0.033730,0.028150,0.031549,0.030700,0.028734,0.014459,0.019280,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
138400.00,0.184656,0.072954,0.069389,0.065408,0.058638,0.062551,0.062849,0.056584,0.052139,0.056614,0.056341,0.057896,0.055491,0.055426,0.054045,0.054224,0.051306,0.053279,0.049384,0.050819,0.050237,0.049199,0.046753,0.047861,0.044238,0.044461,0.046782,0.046222,0.044715,0.044566,0.043569,0.036227,0.037587,0.038008,0.035158,0.037547,0.033795,0.028217,0.031553,0.030700,0.028751,0.014662,0.019311,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139200.00,0.185213,0.072998,0.069478,0.065567,0.058752,0.062629,0.062912,0.056670,0.052277,0.056682,0.056397,0.057911,0.055546,0.055467,0.054101,0.054257,0.051368,0.053304,0.049467,0.050858,0.050276,0.049204,0.046789,0.047874,0.044288,0.044522,0.046797,0.046244,0.044747,0.044598,0.043591,0.036292,0.037615,0.038021,0.035217,0.037545,0.033859,0.028285,0.031557,0.030700,0.028768,0.014862,0.019341,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140000.00,0.185766,0.073040,0.069567,0.065723,0.058865,0.062706,0.062976,0.056755,0.052412,0.056749,0.056451,0.057926,0.055600,0.055507,0.054156,0.054290,0.051429,0.053328,0.049548,0.050896,0.050314,0.049209,0.046824,0.047886,0.044337,0.044581,0.046813,0.046264,0.044780,0.044629,0.043614,0.036356,0.037643,0.038034,0.035276,0.037544,0.033923,0.028351,0.031562,0.030700,0.028786,0.015060,0.019370,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140800.00,0.186314,0.073083,0.069655,0.065878,0.058976,0.062783,0.063038,0.056839,0.052546,0.056815,0.056506,0.057940,0.055653,0.055547,0.054210,0.054322,0.051489,0.053351,0.049628,0.050933,0.050352,0.049213,0.046859,0.047898,0.044386,0.044641,0.046828,0.046285,0.044812,0.044659,0.043636,0.036419,0.037670,0.038047,0.035334,0.037543,0.033986,0.028417,0.031566,0.030700,0.028802,0.015256,0.019399,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141600.00,0.186858,0.073125,0.069742,0.066032,0.059086,0.062858,0.063100,0.056921,0.052679,0.056881,0.056559,0.057955,0.055706,0.055586,0.054264,0.054354,0.051548,0.053375,0.049708,0.050970,0.050390,0.049218,0.046894,0.047910,0.044434,0.044699,0.046843,0.046306,0.044844,0.044689,0.043657,0.036482,0.037698,0.038060,0.035391,0.037542,0.034048,0.028481,0.031570,0.030700,0.028819,0.015449,0.019428,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142400.00,0.187397,0.073166,0.069827,0.066183,0.059196,0.062933,0.063160,0.057003,0.052810,0.056945,0.056612,0.057969,0.055758,0.055625,0.054316,0.054386,0.051607,0.053398,0.049787,0.051007,0.050427,0.049222,0.046928,0.047921,0.044482,0.044757,0.046858,0.046326,0.044875,0.044719,0.043679,0.036544,0.037725,0.038073,0.035448,0.037541,0.034110,0.028546,0.031574,0.030700,0.028835,0.015640,0.019457,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143200.00,0.187932,0.073207,0.069912,0.066333,0.059303,0.063007,0.063220,0.057084,0.052939,0.057009,0.056665,0.057983,0.055810,0.055663,0.054369,0.054417,0.051665,0.053421,0.049864,0.051043,0.050464,0.049226,0.046962,0.047933,0.044529,0.044814,0.046873,0.046346,0.044906,0.044749,0.043700,0.036605,0.037751,0.038086,0.035504,0.037540,0.034170,0.028609,0.031578,0.030700,0.028851,0.015830,0.019485,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144000.00,0.188462,0.073248,0.069996,0.066481,0.059410,0.063080,0.063280,0.057164,0.053067,0.057073,0.056717,0.057997,0.055861,0.055701,0.054421,0.054448,0.051722,0.053444,0.049941,0.051079,0.050500,0.049231,0.046996,0.047944,0.044575,0.044871,0.046887,0.046365,0.044936,0.044778,0.043722,0.036665,0.037778,0.038098,0.035560,0.037539,0.034231,0.028672,0.031582,0.030700,0.028868,0.016017,0.019513,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144800.00,0.188988,0.073288,0.070079,0.066628,0.059515,0.063152,0.063339,0.057244,0.053194,0.057135,0.056768,0.058011,0.055912,0.055739,0.054472,0.054479,0.051779,0.053466,0.050017,0.051115,0.050536,0.049235,0.047029,0.047956,0.044621,0.044927,0.046902,0.046385,0.044966,0.044807,0.043742,0.036725,0.037804,0.038110,0.035615,0.037538,0.034290,0.028734,0.031586,0.030700,0.028883,0.016202,0.019541,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145600.00,0.189509,0.073327,0.070161,0.066773,0.059620,0.063224,0.063397,0.057322,0.053319,0.057197,0.056819,0.058025,0.055962,0.055776,0.054523,0.054509,0.051835,0.053488,0.050092,0.051150,0.050571,0.049239,0.047062,0.047967,0.044667,0.044982,0.046916,0.046404,0.044996,0.044835,0.043763,0.036801,0.037830,0.038123,0.035669,0.037537,0.034349,0.028795,0.031590,0.030700,0.028899,0.016385,0.019568,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146400.00,0.190026,0.073367,0.070242,0.066916,0.059723,0.063294,0.063454,0.057399,0.053443,0.057258,0.056869,0.058038,0.056011,0.055813,0.054573,0.054539,0.051891,0.053510,0.050167,0.051184,0.050607,0.049243,0.047094,0.047978,0.044712,0.045037,0.046930,0.046423,0.045026,0.044863,0.043783,0.036928,0.037855,0.038134,0.035723,0.037535,0.034407,0.028856,0.031594,0.030700,0.028915,0.016566,0.019595,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147200.00,0.190539,0.073405,0.070322,0.067058,0.059825,0.063364,0.063511,0.057476,0.053566,0.057319,0.056918,0.058052,0.056060,0.055849,0.054623,0.054569,0.051946,0.053532,0.050240,0.051219,0.050641,0.049247,0.047126,0.047989,0.044757,0.045091,0.046944,0.046442,0.045055,0.044891,0.043804,0.037052,0.037880,0.038146,0.035776,0.037534,0.034465,0.028916,0.031598,0.030700,0.028930,0.016745,0.019622,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148000.00,0.191048,0.073444,0.070401,0.067198,0.059926,0.063434,0.063568,0.057552,0.053687,0.057379,0.056968,0.058065,0.056108,0.055885,0.054672,0.054598,0.052000,0.053553,0.050313,0.051253,0.050676,0.049251,0.047158,0.048000,0.044801,0.045145,0.046958,0.046461,0.045084,0.044919,0.043824,0.037176,0.037905,0.038158,0.035829,0.037533,0.034522,0.028975,0.031602,0.030700,0.028945,0.016922,0.019648,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148800.00,0.191553,0.073482,0.070480,0.067337,0.060026,0.063502,0.063624,0.057627,0.053807,0.057438,0.057016,0.058078,0.056156,0.055921,0.054720,0.054627,0.052054,0.053574,0.050385,0.051286,0.050710,0.049255,0.047189,0.048011,0.044844,0.045198,0.046972,0.046479,0.045113,0.044946,0.043843,0.037298,0.037930,0.038170,0.035881,0.037532,0.034578,0.029034,0.031605,0.030700,0.028960,0.017097,0.019674,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149600.00,0.192054,0.073519,0.070557,0.067474,0.060125,0.063570,0.063679,0.057701,0.053926,0.057497,0.057064,0.058091,0.056203,0.055956,0.054768,0.054656,0.052107,0.053595,0.050456,0.051320,0.050743,0.049259,0.047220,0.048021,0.044888,0.045250,0.046985,0.046498,0.045141,0.044973,0.043863,0.037419,0.037955,0.038182,0.035932,0.037531,0.034634,0.029092,0.031609,0.030700,0.028975,0.017270,0.019700,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150400.00,0.192551,0.073556,0.070634,0.067610,0.060222,0.063637,0.063733,0.057774,0.054043,0.057555,0.057112,0.058104,0.056250,0.055991,0.054816,0.054685,0.052160,0.053616,0.050527,0.051352,0.050777,0.049263,0.047251,0.048032,0.044930,0.045302,0.046999,0.046516,0.045169,0.045000,0.043882,0.037539,0.037979,0.038193,0.035983,0.037530,0.034689,0.029150,0.031613,0.030700,0.028990,0.017441,0.019726,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151200.00,0.193044,0.073593,0.070710,0.067744,0.060319,0.063703,0.063787,0.057847,0.054159,0.057612,0.057159,0.058116,0.056296,0.056025,0.054863,0.054713,0.052212,0.053637,0.050596,0.051385,0.050810,0.049267,0.047282,0.048042,0.044973,0.045353,0.047012,0.046534,0.045197,0.045026,0.043901,0.037657,0.038003,0.038204,0.036033,0.037529,0.034743,0.029206,0.031616,0.030700,0.029004,0.017611,0.019751,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152000.00,0.193533,0.073629,0.070786,0.067877,0.060415,0.063768,0.063841,0.057919,0.054274,0.057669,0.057205,0.058129,0.056342,0.056059,0.054909,0.054741,0.052263,0.053657,0.050665,0.051417,0.050842,0.049271,0.047312,0.048053,0.045014,0.045404,0.047025,0.046551,0.045224,0.045053,0.043920,0.037774,0.038026,0.038215,0.036083,0.037528,0.034797,0.029263,0.031620,0.030700,0.029019,0.017779,0.019776,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152800.00,0.194018,0.073665,0.070860,0.068008,0.060509,0.063833,0.063894,0.057990,0.054388,0.057725,0.057251,0.058141,0.056387,0.056093,0.054955,0.054768,0.052314,0.053677,0.050734,0.051449,0.050874,0.049275,0.047341,0.048063,0.045056,0.045454,0.047038,0.046569,0.045251,0.045079,0.043939,0.037890,0.038050,0.038226,0.036132,0.037527,0.034851,0.029318,0.031624,0.030700,0.029033,0.017945,0.019801,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
153600.00,0.194499,0.073701,0.070934,0.068139,0.060603,0.063897,0.063946,0.058060,0.054501,0.057781,0.057297,0.058154,0.056432,0.056126,0.055001,0.054795,0.052365,0.053697,0.050801,0.051480,0.050906,0.049279,0.047371,0.048073,0.045097,0.045504,0.047051,0.046586,0.045278,0.045104,0.043958,0.038004,0.038073,0.038237,0.036181,0.037526,0.034904,0.029374,0.031627,0.030700,0.029047,0.018109,0.019826,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
154400.00,0.194976,0.073736,0.071006,0.068267,0.060696,0.063961,0.063997,0.058130,0.054612,0.057836,0.057342,0.058166,0.056477,0.056159,0.055046,0.054822,0.052415,0.053717,0.050868,0.051512,0.050938,0.049282,0.047400,0.048083,0.045137,0.045553,0.047063,0.046603,0.045305,0.045130,0.043976,0.038118,0.038096,0.038248,0.036229,0.037525,0.034956,0.029428,0.031631,0.030700,0.029061,0.018272,0.019850,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
155200.00,0.195450,0.073771,0.071079,0.068395,0.060788,0.064024,0.064049,0.058199,0.054722,0.057890,0.057387,0.058178,0.056521,0.056192,0.055091,0.054849,0.052464,0.053736,0.050934,0.051543,0.050969,0.049286,0.047429,0.048093,0.045177,0.045602,0.047076,0.046620,0.045331,0.045155,0.043994,0.038230,0.038119,0.038259,0.036277,0.037524,0.035008,0.029482,0.031634,0.030700,0.029075,0.018433,0.019874,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156000.00,0.195920,0.073806,0.071150,0.068521,0.060878,0.064086,0.064099,0.058267,0.054831,0.057944,0.057431,0.058190,0.056564,0.056224,0.055135,0.054875,0.052513,0.053756,0.050999,0.051573,0.051000,0.049290,0.047458,0.048103,0.045217,0.045650,0.047088,0.046637,0.045357,0.045179,0.044012,0.038341,0.038141,0.038270,0.036324,0.037523,0.035059,0.029535,0.031637,0.030700,0.029088,0.018592,0.019898,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156800.00,0.196387,0.073841,0.071221,0.068646,0.060968,0.064148,0.064150,0.058335,0.054939,0.057997,0.057474,0.058202,0.056607,0.056256,0.055179,0.054902,0.052561,0.053775,0.051064,0.051603,0.051031,0.049293,0.047486,0.048112,0.045256,0.045698,0.047101,0.046654,0.045383,0.045204,0.044030,0.038451,0.038163,0.038280,0.036371,0.037522,0.035110,0.029588,0.031641,0.030700,0.029102,0.018750,0.019921,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157600.00,0.196850,0.073905,0.071291,0.068770,0.061057,0.064209,0.064199,0.058402,0.055046,0.058050,0.057518,0.058213,0.056650,0.056288,0.055222,0.054927,0.052609,0.053794,0.051128,0.051633,0.051061,0.049297,0.047514,0.048122,0.045295,0.045745,0.047113,0.046670,0.045409,0.045228,0.044048,0.038560,0.038185,0.038291,0.036418,0.037522,0.035160,0.029641,0.031644,0.030700,0.029115,0.018906,0.019945,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
158400.00,0.197309,0.073968,0.071360,0.068892,0.061199,0.064269,0.064248,0.058468,0.055152,0.058103,0.057561,0.058225,0.056692,0.056319,0.055264,0.054953,0.052657,0.053812,0.051192,0.051663,0.051091,0.049301,0.047541,0.048131,0.045334,0.045792,0.047125,0.046687,0.045434,0.045253,0.044065,0.038668,0.038207,0.038301,0.036464,0.037520,0.035210,0.029693,0.031647,0.030700,0.029128,0.019061,0.019968,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
